Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,Relative Strength Short Term,Short Term Percentile,10D_RS,10D_RS_Percentile,1M_RS,1M_RS_Percentile,3M_RS,3M_RS_Percentile,6M_RS,6M_RS_Percentile,Price,5D_ReturnPct,10D_ReturnPct,20D_ReturnPct,50D_ReturnPct,200D_ReturnPct,200D_ReturnPct_Percentile,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,Volume,VolumeVsAvgVol30,MA5,PriceVsMA5Pct,MA10,PriceVsMA10Pct,MA21,PriceVsMA21Pct,MA50,PriceVsMA50Pct,ATR14Pct,LoDDistATR,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
2209,ULTA,Consumer Cyclical,Specialty Retail,NASDAQ,93.62,62.33,102.49,81.68,92.89,50.21,90.21,37.07,76.33,24.62,103.12,62.31,548.78,3.44,1.28,2.15,16.98,2.78,55.22,23130935826.473145,42757471.0,0.0525,-23.24,309500,0.47,547.03,0.32,544.11,0.86,544.09,0.86,525.35,4.46,2.86,42.1,542140,663520,626536,0.089
2210,ALX,Real Estate,REIT - Retail,NYSE,93.61,62.28,91.75,35.18,99.77,63.87,109.17,73.84,111.01,75.68,103.91,63.25,245.46,-0.34,-4.79,-9.32,-9.68,19.87,73.54,1262266692.3275757,5107290.0,0.1373,-15.19,41900,1.12,247.08,-0.66,248.04,-1.04,257.75,-4.77,264.57,-7.22,2.04,18.95,45420,37330,36392,0.061
2211,CNDT,Technology,Information Technology Services,NASDAQ,93.61,62.28,104.78,85.46,89.94,40.08,79.13,23.83,61.52,14.01,55.04,10.99,1.63,0.62,2.52,0.0,5.84,-17.68,31.77,250388490.2247429,155520800.0,0.034,-44.27,824200,0.81,1.63,0.0,1.62,0.62,1.69,-3.55,1.63,0.0,6.83,49.39,1036290,1012093,964274,-0.119
2212,GLAD,Financial Services,Asset Management,NASDAQ,93.6,62.25,99.3,72.78,93.36,51.84,92.8,46.63,87.9,39.93,76.93,24.11,19.22,0.21,-0.66,-1.47,0.29,-0.8,49.03,436272150.3239994,22593069.0,0.0425,-17.65,112600,0.71,19.28,-0.31,19.27,-0.26,19.44,-1.13,19.16,0.31,1.65,47.33,161990,158470,168422,0.131
2213,FIBK,Financial Services,Banks - Regional,NASDAQ,93.6,62.25,96.5,55.96,100.03,64.32,101.67,63.58,106.95,71.64,105.93,66.11,36.51,-1.11,-0.84,-1.48,-5.08,12.56,67.44,3559626926.0267105,95304607.0,0.1551,-10.07,1031500,0.97,36.77,-0.71,36.93,-1.14,37.03,-1.4,37.63,-2.98,1.88,71.53,1415670,1058183,1169022,0.074
2214,RRC,Energy,Oil & Gas E&P,NYSE,93.59,62.21,96.04,53.65,99.75,63.84,99.35,59.89,77.82,26.08,112.65,73.58,39.14,0.75,-6.0,-4.28,7.61,-0.39,49.61,8982640235.690022,233679515.0,0.1267,-18.98,2163900,0.9,38.65,1.27,39.78,-1.61,40.79,-4.05,39.77,-1.58,3.03,45.46,2953050,2407346,2717596,0.086
2215,BAC,Financial Services,Banks - Diversified,NYSE,93.59,62.21,89.22,25.86,110.65,77.9,111.64,76.52,99.56,62.95,97.13,47.45,56.03,-3.7,-10.44,-9.5,-8.56,5.52,59.46,403691359910.4238,6992748365.0,0.0,-14.1,40972300,1.18,56.78,-1.32,58.17,-3.68,60.24,-6.99,61.41,-8.76,2.42,13.99,43993560,34704163,33093514,0.168
2216,AGD,Financial Services,Asset Management,NYSE,93.57,62.19,98.01,62.82,98.26,61.47,99.22,59.68,99.58,62.97,99.7,56.14,11.86,1.94,-0.1,-2.93,1.12,13.71,68.46,313947350.89621353,26118747.0,1.02,-15.16,113635,1.49,11.85,0.08,11.79,0.59,12.0,-1.17,11.98,-1.0,1.55,59.98,80173,76264,103364,0.187
2217,BMEA,Healthcare,Biotechnology,NASDAQ,93.56,62.16,98.28,64.33,113.79,80.92,114.09,78.77,81.15,29.19,90.64,37.54,1.49,-16.76,-12.35,-12.87,15.5,22.13,74.94,132307978.30275536,72299440.0,0.201,-50.17,2183400,0.96,1.63,-8.59,1.7,-12.35,1.76,-15.34,1.5,-0.67,10.54,63.67,2458210,2278983,1551484,
2218,NAAS,Consumer Cyclical,Specialty Retail,NASDAQ,93.56,62.16,102.25,81.13,106.67,73.9,97.86,57.39,86.63,36.22,62.02,14.13,3.37,8.89,3.37,3.82,-2.32,-5.34,43.27,51507192.914694786,17055362.0,0.0044,-25.93,17600,1.0,3.2,5.31,3.19,5.64,3.18,5.97,3.24,4.01,6.12,24.25,16190,17636,18830,-0.317
2219,PLD,Real Estate,REIT - Industrial,NYSE,93.55,62.14,95.6,51.76,95.44,56.69,99.87,60.91,102.08,66.14,112.14,73.09,133.82,0.06,-0.57,-5.89,-5.34,7.68,62.06,128142948400.25525,950333372.0,0.021300001,-12.74,2763900,0.87,134.72,-0.67,134.43,-0.45,136.51,-1.97,139.9,-4.35,1.61,7.89,3564080,3170560,4197250,0.123
2220,SRI,Consumer Cyclical,Auto Parts,NYSE,93.54,62.11,94.92,48.68,93.39,51.92,88.74,34.29,116.49,80.01,78.62,25.72,6.81,-3.81,-5.68,-5.42,-4.62,18.02,72.01,199660118.0,28522874.0,0.041100003,-29.87,218800,1.67,7.02,-2.99,7.1,-4.08,7.14,-4.62,7.17,-5.02,3.55,53.85,161630,130863,140958,0.151
2221,DTSQ,Financial Services,Shell Companies,NASDAQ,93.54,62.11,99.98,75.31,94.23,54.1,94.09,50.05,91.08,49.17,103.37,62.58,11.5,0.0,1.14,1.5,1.05,7.18,61.55,42014203.5,3653409.0,0.00029999999,-10.85,0,0.0,11.5,0.0,11.46,0.35,11.41,0.79,11.35,1.32,0.13,0.0,410,536,1912,
2222,NCZ,Financial Services,Asset Management,NYSE,93.53,62.06,92.99,39.83,102.18,68.07,102.99,65.52,109.3,74.19,107.6,68.35,14.49,-0.69,-5.1,-6.2,-3.76,12.22,67.17,283150614.49768925,19028939.0,0.0069999998,-10.39,86636,1.96,14.82,-2.23,14.87,-2.56,15.09,-3.98,15.22,-4.8,2.52,68.52,52853,44254,59224,-0.104
2223,SPFI,Financial Services,Banks - Regional,NASDAQ,93.53,62.06,95.54,51.58,101.55,67.08,99.07,59.48,96.73,58.56,111.48,72.37,42.85,-1.81,-4.78,-1.97,2.0,10.41,65.15,826659947.522335,18839105.0,0.031600002,-8.71,110100,0.98,43.53,-1.56,43.94,-2.48,44.14,-2.92,44.45,-3.6,2.04,17.15,134270,112440,129368,0.23
2224,DG,Consumer Defensive,Discount Stores,NYSE,93.53,62.06,98.46,65.35,97.83,60.88,99.79,60.75,88.34,41.76,104.16,63.53,122.53,-0.39,-1.64,-0.04,1.99,-0.82,49.0,27005702071.822815,220616790.0,0.030199999,-22.56,2324700,0.91,122.48,0.04,123.68,-0.93,125.55,-2.41,124.4,-1.5,3.11,5.5,2546000,2567176,2407288,0.052
2225,RAPP,Healthcare,Biotechnology,NASDAQ,93.53,62.06,74.18,5.94,126.43,88.1,175.36,96.14,161.85,92.93,178.65,94.45,33.83,-18.27,-22.91,-33.89,-18.4,17.87,71.9,1940721705.3045273,47978286.0,0.073699996,-36.09,848500,2.4,38.0,-10.97,40.52,-16.51,44.66,-24.25,44.46,-23.91,7.75,85.84,494890,353740,335458,
2226,GNW,Financial Services,Insurance - Life,NYSE,93.52,62.01,93.36,41.43,110.2,77.41,103.08,65.76,98.53,61.64,95.59,44.07,9.45,-6.34,-9.91,-4.16,-2.68,8.87,63.51,3797402993.919366,377851037.0,0.0378,-11.6,2987300,0.81,9.88,-4.35,10.11,-6.53,10.12,-6.62,10.01,-5.59,3.3,3.21,5187730,3703403,3405094,0.053
2227,LECO,Industrials,Tools & Accessories,NASDAQ,93.52,62.01,95.27,50.16,99.32,63.29,99.99,61.03,98.32,61.24,110.25,71.4,266.4,4.35,-1.89,-4.91,5.47,10.2,64.88,14018881365.753479,54505757.0,0.030299999,-14.06,484700,1.02,260.86,2.12,256.87,3.71,268.33,-0.72,268.67,-0.84,2.89,68.72,517870,475473,450282,0.12
2228,VLYPP,Financial Services,Banks - Regional,NASDAQ,93.52,62.01,100.21,76.17,94.99,55.84,94.26,50.56,90.16,47.1,100.86,58.67,25.02,-0.16,1.09,1.41,2.06,6.89,61.22,,,3.17,-2.95,3807,0.67,25.02,0.0,24.93,0.36,24.81,0.85,24.66,1.46,0.45,98.42,3790,5643,5124,0.15
2229,CURI,Communication Services,Broadcasting,NASDAQ,93.5,61.97,117.7,94.13,74.2,21.92,76.22,21.34,64.95,15.85,77.7,24.8,3.12,11.83,20.0,18.17,23.15,-27.44,25.24,164959716.1423254,59338028.0,0.0645,-43.38,926600,0.5,2.88,8.33,2.82,10.64,2.73,14.29,2.68,16.42,3.8,202.41,638600,1842733,1225826,0.223
2230,CMCO,Industrials,Farm & Heavy Construction Machinery,NASDAQ,93.49,61.96,92.29,36.99,114.55,81.6,99.44,60.18,84.17,32.54,85.62,31.83,16.03,-0.43,-9.02,-9.89,22.04,-5.14,43.48,454900492.04650116,28864244.0,0.33650002,-34.3,423400,1.04,15.91,0.75,16.33,-1.84,17.2,-6.8,17.5,-8.4,5.4,23.1,445120,407086,570688,1.253
2231,EOI,Financial Services,Asset Management,NYSE,93.47,61.94,99.35,72.96,94.63,54.94,93.92,49.67,89.66,46.02,95.83,44.45,19.73,1.7,0.28,-0.53,0.11,7.38,61.74,805274305.694519,41001748.0,0.75,-7.98,66250,1.06,19.73,0.0,19.62,0.56,19.75,-0.1,19.71,0.1,1.12,36.07,67245,62391,67113,-0.051
2232,CSHR,Financial Services,Capital Markets,NASDAQ,93.44,61.92,118.43,94.33,82.25,29.25,81.24,25.58,37.97,4.67,97.21,47.77,5.84,17.74,10.4,-2.34,33.03,,,835264168.0834188,142780202.0,0.0112,-44.01,363600,1.2,5.73,1.92,5.42,7.75,5.62,3.91,5.14,13.62,7.23,35.53,508580,302386,267096,-0.32
2233,MTUS,Basic Materials,Steel,NYSE,93.43,61.91,94.13,44.73,101.51,66.99,98.81,58.92,99.32,62.69,99.61,55.82,18.94,-1.76,-3.61,-1.81,-1.87,9.42,64.03,792095842.5386353,41449284.0,0.064899996,-16.12,273600,0.84,18.96,-0.11,19.04,-0.53,19.27,-1.71,20.05,-5.54,3.35,55.18,323650,327193,371778,0.12
2234,OR,Basic Materials,Gold,NYSE,93.42,61.88,100.03,75.46,98.63,62.16,100.18,61.21,83.22,31.53,131.45,84.9,35.74,0.76,-3.8,-8.17,23.67,4.85,58.56,6881536525.6029625,187303653.0,2.93,-25.63,595800,0.59,36.33,-1.62,36.01,-0.75,36.76,-2.77,33.73,5.96,3.24,42.78,937490,1002156,1006020,0.62
2235,OCCIN,Financial Services,Asset Management,NASDAQ,93.42,61.88,99.13,71.94,94.99,55.84,94.9,51.79,90.81,48.55,101.32,59.55,24.92,-0.12,0.29,0.36,1.81,6.51,60.78,,,0.13,-4.15,2302,0.67,24.94,-0.08,24.93,-0.04,24.88,0.16,24.77,0.61,0.59,47.44,4060,3416,2830,-0.102
2236,AMBA,Technology,Semiconductor Equipment & Materials,NASDAQ,93.41,61.84,98.1,63.31,94.25,54.19,79.75,24.29,95.59,56.89,74.39,22.35,69.86,11.3,1.54,-1.3,-4.17,-1.69,47.85,2919925299.0037766,44140971.0,0.1195,-27.75,1844000,1.12,67.88,2.92,66.62,4.86,67.21,3.94,71.81,-2.72,6.84,89.93,1771550,1641736,1807488,0.132
2237,ACN,Technology,Information Technology Services,NYSE,93.41,61.84,105.3,86.19,79.36,26.18,84.3,28.7,46.81,7.41,69.35,19.21,177.41,-6.45,0.92,-5.09,31.84,-32.77,22.08,110938980832.11195,611942109.0,0.0464,-39.05,4634600,0.89,183.72,-3.43,185.85,-4.54,185.9,-4.57,173.77,2.09,4.22,7.22,5191080,5191090,6051624,0.056
2238,LANDP,Real Estate,REIT - Specialty,NASDAQ,93.41,61.84,95.55,51.62,97.29,60.04,99.2,59.61,95.13,55.96,104.2,63.61,19.75,-0.87,-2.28,-4.22,-3.03,11.08,65.94,,,0.03,-8.14,16138,0.66,19.79,-0.2,19.96,-1.05,20.19,-2.18,20.56,-3.94,1.49,17.03,26253,24531,24242,0.042
2239,BKHAU,Financial Services,Shell Companies,NASDAQ,93.4,61.81,100.42,76.81,88.4,37.3,93.43,48.48,91.99,50.77,101.87,60.49,12.25,2.08,2.08,2.08,-1.92,2.08,53.53,,,0.0,-23.91,0,0.0,12.04,1.74,12.02,1.91,12.05,1.66,12.06,1.58,0.54,0.0,199,412,473,
2240,AKTX,Healthcare,Biotechnology,NASDAQ,93.39,61.79,108.08,88.82,64.56,15.33,43.6,6.58,93.44,53.51,21.95,2.26,10.06,-0.59,-4.82,27.83,-25.04,-26.03,25.94,17834354.822914124,1946982.0,0.027,-79.72,47400,0.56,9.63,4.47,10.17,-1.08,10.15,-0.89,9.15,9.95,11.86,41.5,72670,85376,64380,
2241,CDW,Technology,Information Technology Services,NASDAQ,93.38,61.77,101.0,78.28,95.93,57.59,101.42,63.09,87.86,39.79,77.7,24.8,139.46,-7.0,-2.04,-1.85,0.54,-1.99,47.47,18276297812.158325,125017426.0,0.0842,-16.49,1567400,0.96,145.48,-4.14,147.92,-5.72,147.77,-5.62,141.6,-1.51,4.36,15.78,1512170,1626176,1818432,0.1
2242,GATX,Industrials,Rental & Leasing Services,NYSE,93.37,61.76,101.88,80.34,95.31,56.41,96.26,54.41,93.29,53.31,101.68,60.07,183.38,3.24,3.95,2.69,3.56,12.94,67.86,6280416746.071503,35305058.0,0.1022,-10.79,289100,1.39,181.53,1.02,179.31,2.27,177.75,3.17,178.52,2.72,2.26,42.2,270400,208460,215230,0.348
2243,DEO,Consumer Defensive,Beverages - Wineries & Distilleries,NYSE,93.36,61.74,96.16,54.29,92.57,48.45,94.48,50.89,87.58,38.76,77.49,24.6,86.83,-0.14,0.85,-8.36,7.28,-1.99,47.47,47579474342.3736,555899946.0,0.0064,-15.49,882400,0.92,86.41,0.49,86.71,0.14,88.9,-2.33,89.35,-2.82,1.8,21.06,1042770,960286,1122860,-0.017
2244,CR,Industrials,Specialty Industrial Machinery,NYSE,93.35,61.72,96.69,56.97,96.9,59.3,100.9,62.22,109.72,74.5,94.46,42.26,204.56,3.71,1.51,-0.63,-5.39,9.27,63.81,11422506070.4917,57800356.0,0.0229,-11.25,262100,0.66,200.65,1.95,199.45,2.56,201.96,1.29,210.88,-3.0,2.65,69.05,432050,399826,444224,0.256
2245,UGI,Utilities,Utilities - Regulated Gas,NYSE,93.35,61.72,97.83,61.98,100.52,65.07,98.87,59.07,86.02,35.05,101.57,59.88,36.37,-4.74,-4.68,-4.21,1.2,1.29,51.94,8077880424.490665,214494967.0,0.0633,-12.02,1511300,0.62,37.21,-2.26,37.46,-2.91,37.66,-3.43,36.69,-0.87,1.84,1.49,2291280,2451996,2026962,-0.045
2246,UCB,Financial Services,Banks - Regional,NYSE,93.34,61.69,95.42,50.93,100.13,64.44,99.28,59.75,100.47,64.0,103.94,63.33,33.88,-2.76,-2.59,-2.79,-4.15,11.4,66.23,4154606994.1594124,119763827.0,0.050100002,-8.88,659800,0.86,34.26,-1.11,34.65,-2.22,34.75,-2.5,35.23,-3.83,2.04,68.13,876380,768403,841330,0.244
2247,PYPL,Financial Services,Credit Services,NASDAQ,93.33,61.67,97.6,60.77,100.17,64.48,110.21,74.84,67.07,17.33,68.04,18.28,52.6,-0.64,-1.33,-14.69,-5.03,-14.8,33.82,44834704275.80703,855460874.0,0.0437,-33.6,8532500,0.66,52.61,-0.02,53.02,-0.79,54.11,-2.79,56.72,-7.26,2.65,54.52,12897280,12872373,13312118,0.048
2248,RSF,Financial Services,Asset Management,NYSE,93.32,61.66,98.64,67.26,96.21,58.19,96.52,54.98,93.09,52.97,103.57,62.81,14.33,0.35,-0.16,-0.3,1.04,8.42,62.86,49714528.77157402,3464427.0,2.14,-4.91,1266,0.16,14.32,0.07,14.32,0.07,14.35,-0.14,14.32,0.07,0.71,0.0,9176,8118,8665,
2249,ACNT,Basic Materials,Specialty Chemicals,NASDAQ,93.31,61.63,96.31,55.07,101.84,67.58,96.84,55.73,93.93,54.13,92.0,39.07,14.64,-1.81,-2.98,-2.92,-2.47,-2.79,46.59,132889431.75,9009453.0,0.0217,-18.3,18900,0.52,14.7,-0.41,14.8,-1.08,15.05,-2.72,15.15,-3.37,1.66,8.24,28960,36696,42694,0.376
2250,INDB,Financial Services,Banks - Regional,NASDAQ,93.31,61.63,94.96,48.85,100.13,64.44,101.59,63.41,104.23,68.6,110.19,71.34,80.24,-2.72,-2.51,-3.55,-4.69,11.48,66.35,3895634600.5686874,47369099.0,0.0583,-8.3,346200,1.09,81.18,-1.16,82.1,-2.27,82.18,-2.36,83.74,-4.18,1.89,59.38,435810,319063,350102,0.415
2251,AFRM,Financial Services,Credit Services,NASDAQ,93.3,61.6,96.24,54.71,96.1,57.98,109.92,74.51,124.47,84.43,68.09,18.31,71.57,-0.01,5.02,-8.18,-15.25,4.19,57.62,24027767330.841614,337421256.0,0.053200003,-21.42,6088200,1.18,70.44,1.6,70.87,0.99,72.56,-1.36,74.16,-3.49,4.5,125.4,4375280,5177800,4429944,0.33
2252,SPKLU,Financial Services,Shell Companies,NASDAQ,93.3,61.6,96.39,55.41,96.95,59.42,99.21,59.65,99.99,63.48,102.93,62.07,12.42,0.0,0.0,-3.2,-4.46,11.69,66.65,,,0.08,-29.83,0,0.0,12.42,0.0,12.42,0.0,12.58,-1.27,12.72,-2.36,0.33,-0.0,0,10,12,
2253,KMI,Energy,Oil & Gas Midstream,NYSE,93.29,61.57,97.66,61.05,97.67,60.63,96.12,54.19,95.36,56.47,116.46,76.75,31.25,1.69,-0.51,1.0,-3.07,15.45,70.05,70901378853.54303,2226802089.0,0.025,-10.23,7684900,0.62,31.5,-0.79,31.18,0.22,31.45,-0.64,31.64,-1.23,2.23,17.21,14512170,12334553,11414404,0.108
2254,ITW,Industrials,Specialty Industrial Machinery,NYSE,93.27,61.56,98.17,63.58,95.03,55.95,99.64,60.53,92.58,51.94,102.14,60.9,272.0,1.75,3.03,-3.43,-0.1,11.14,65.95,76730819824.21875,284800000.0,0.0309,-10.28,1338000,1.17,269.97,0.75,268.82,1.18,271.71,0.11,279.93,-2.83,1.72,34.66,1394850,1145173,1282676,0.061
2255,ENVA,Financial Services,Credit Services,NYSE,93.26,61.52,72.7,5.3,139.28,92.3,159.52,94.63,157.83,92.4,107.26,67.89,171.9,-0.14,-23.27,-29.37,-25.47,26.25,77.76,4350243411.513519,24898371.0,0.1028,-35.73,479600,1.32,173.08,-0.68,188.44,-8.78,210.61,-18.38,232.2,-25.97,5.52,18.4,550520,362060,362508,0.311
2256,AMCR,Consumer Cyclical,Packaging & Containers,NYSE,93.26,61.52,93.92,43.86,100.93,65.95,104.33,67.54,94.98,55.72,92.47,39.57,42.1,0.31,-2.39,-9.66,-0.18,5.74,59.75,19372285116.483536,462345690.0,0.044899996,-17.35,4195600,1.16,42.27,-0.4,42.33,-0.54,43.93,-4.17,44.66,-5.73,2.24,61.61,3630300,3621810,3713010,0.259
2257,TPVG,Financial Services,Asset Management,NYSE,93.26,61.52,98.38,64.83,87.45,35.6,89.75,36.18,82.24,30.38,79.92,26.76,4.81,-0.41,-1.56,-4.51,8.73,-12.79,35.37,197442152.66761827,40709723.0,0.056599997,-30.79,124900,0.54,4.87,-1.23,4.86,-1.03,4.94,-2.63,4.78,0.63,2.88,7.23,304530,230200,224492,-0.052
2258,NSYS,Healthcare,Medical Devices,NASDAQ,93.25,61.48,85.92,18.19,98.44,61.81,113.7,78.35,149.57,91.26,146.87,89.63,11.23,-2.43,-2.6,-7.88,-20.24,59.29,90.3,33645901.03113747,2853766.0,0.003,-37.65,900,0.05,11.45,-1.92,11.41,-1.58,11.58,-3.02,12.81,-12.33,4.54,0.0,19310,16380,17420,0.093
2259,SKYH,Real Estate,Real Estate - Development,NYSE,93.25,61.48,93.6,42.3,99.53,63.53,105.83,69.63,88.57,42.73,95.1,43.03,9.83,-1.11,-4.66,-7.79,2.5,1.24,51.86,398602328.56018066,39583152.0,0.1153,-15.95,138000,0.78,10.0,-1.7,10.03,-1.99,10.26,-4.19,10.45,-5.93,2.42,0.0,150380,176706,166450,0.496
2260,AIRG,Technology,Communication Equipment,NASDAQ,93.22,61.46,94.99,49.01,99.44,63.4,92.92,46.97,119.04,81.33,128.56,83.63,5.25,-1.5,-0.57,-1.32,-15.12,31.58,80.87,70086250.65066433,13100234.0,0.0128999995,-31.44,15800,0.31,5.29,-0.76,5.3,-0.94,5.27,-0.38,5.49,-4.37,4.82,15.8,32710,51526,63864,0.006
2261,RTX,Industrials,Aerospace & Defense,NYSE,93.21,61.44,92.16,36.57,103.33,69.61,110.53,75.23,95.73,57.11,119.7,79.3,188.61,-4.18,-4.53,-10.31,-2.15,11.29,66.1,261465079936.0,1347758144.0,0.0092,-16.87,3408700,0.83,192.54,-2.04,194.61,-3.08,200.25,-5.81,207.53,-9.12,1.85,3.15,4206190,4102833,4564078,0.145
2262,CENT,Consumer Defensive,Packaged Foods,NASDAQ,93.2,61.42,91.62,34.86,95.52,56.85,108.15,72.55,110.82,75.52,104.83,64.52,39.51,-2.73,-0.53,-10.69,-6.73,17.8,71.87,2506833502.1456375,62592598.0,0.0771,-15.88,64500,0.6,39.93,-1.05,40.03,-1.3,41.32,-4.38,42.86,-7.82,2.15,17.66,88100,108136,103952,-0.082
2263,RES,Energy,Oil & Gas Equipment & Services,NYSE,93.2,61.42,92.88,39.18,100.46,64.97,98.38,58.33,90.34,47.54,126.03,82.45,5.9,-1.34,-10.33,-3.91,1.55,3.93,57.26,1298910119.914404,221657012.0,0.2691,-27.7,2946600,1.75,5.84,1.03,6.04,-2.32,6.25,-5.6,6.06,-2.64,3.55,52.56,2240920,1680656,1569666,0.095
2264,BXSL,Financial Services,Asset Management,NYSE,93.18,61.38,99.98,75.31,92.65,48.88,94.74,51.47,86.61,36.14,85.82,32.09,24.59,-1.17,0.7,-0.97,4.73,-4.47,44.29,5786976400.4684105,232970063.0,0.0475,-13.99,1430600,1.08,24.86,-1.09,24.73,-0.57,24.73,-0.57,24.25,1.4,1.64,57.01,1310710,1320683,1462620,-0.071
2265,MDLZ,Consumer Defensive,Confectioners,NASDAQ,93.18,61.38,95.92,53.16,96.6,58.82,96.08,54.11,88.59,42.85,92.77,39.98,60.86,-2.41,-2.5,-3.38,3.5,11.96,66.99,78110086302.4059,1283649766.0,0.028199999,-8.69,5808200,0.78,61.07,-0.34,61.71,-1.38,61.94,-1.74,62.07,-1.95,2.02,8.14,8149450,7460273,8363780,0.041
2266,PEN,Healthcare,Medical Devices,NYSE,93.17,61.35,98.07,63.11,93.67,52.7,96.85,55.78,93.78,53.94,115.96,76.46,319.72,0.41,0.05,-1.43,1.09,8.48,62.98,12510080667.613953,39389422.0,0.0505,-11.78,483000,1.48,318.88,0.26,318.66,0.33,320.35,-0.2,321.5,-0.55,0.61,70.88,447840,326196,346550,0.149
2267,ESNT,Financial Services,Insurance - Specialty,NYSE,93.17,61.35,94.93,48.7,105.39,72.37,103.76,66.74,92.74,52.3,91.68,38.64,64.26,-5.25,-6.29,-6.39,-0.65,6.22,60.5,6038801784.095032,89876493.0,0.038900003,-8.68,886100,1.31,66.17,-2.89,67.22,-4.4,68.0,-5.5,67.31,-4.53,2.02,10.02,889800,677340,617734,0.136
2268,ADAG,Healthcare,Biotechnology,NASDAQ,93.13,61.32,79.85,9.86,106.27,73.36,124.65,86.27,155.98,92.17,235.23,97.17,2.98,-5.99,-8.87,-21.99,-17.45,51.27,88.26,222244464.79802704,67143344.0,0.0363,-38.56,317000,1.35,3.17,-5.99,3.2,-6.88,3.43,-13.12,3.63,-17.91,9.64,59.2,275400,234283,231408,
2269,ARTNA,Utilities,Utilities - Regulated Water,NASDAQ,93.13,61.32,93.18,40.65,104.5,71.1,101.06,62.58,92.76,52.37,99.15,54.34,33.32,-4.99,-8.74,-6.93,-2.32,10.34,65.07,355666033.0578575,10327121.0,0.0077,-9.9,24300,0.82,34.25,-2.72,34.86,-4.42,35.4,-5.88,34.81,-4.28,2.36,7.63,29230,29626,30196,0.074
2270,XPO,Industrials,Trucking,NYSE,93.11,61.28,90.4,30.18,97.75,60.76,102.43,64.72,120.38,82.09,151.61,90.69,176.12,0.98,-4.41,-8.24,-16.12,25.04,77.14,20402316526.25,117086465.0,0.0541,-24.1,1087600,1.09,175.99,0.07,177.76,-0.92,183.78,-4.17,196.19,-10.23,3.82,6.53,1135350,994300,1006770,0.132
2271,USA,Financial Services,Asset Management,NYSE,93.11,61.28,97.93,62.47,96.06,57.93,95.84,53.81,88.65,43.12,89.74,36.57,5.83,-1.19,-1.19,-2.51,0.85,3.38,56.41,1800001068.550541,308219353.0,0.0002,-11.13,676509,0.59,5.86,-0.51,5.87,-0.68,5.92,-1.52,5.91,-1.35,1.09,15.73,1275510,1148333,1281890,-0.058
2272,OXLCO,Financial Services,Asset Management,NASDAQ,93.1,61.26,98.1,63.31,95.11,56.1,95.57,53.36,92.83,52.45,101.7,60.13,23.66,-0.04,-0.48,-0.89,-1.7,6.12,60.31,,,0.15,-5.28,805,0.22,23.64,0.08,23.62,0.17,23.73,-0.29,23.78,-0.5,0.43,87.59,2450,3706,2612,-0.102
2273,JBIO,Healthcare,Biotechnology,NASDAQ,93.09,61.24,70.27,4.45,141.39,92.72,147.44,92.67,168.54,93.75,139.78,87.82,14.73,-11.53,-22.72,-32.55,-30.97,18.79,72.63,1077339769.744669,63597387.0,0.19229999,-47.39,1051300,1.12,16.05,-8.22,16.95,-13.1,18.9,-22.06,20.28,-27.37,8.29,22.93,1268660,936480,888966,
2274,CHD,Consumer Defensive,Household & Personal Products,NYSE,93.08,61.22,95.18,49.77,92.76,49.41,98.88,59.1,94.46,54.79,99.15,54.34,95.33,-0.19,0.15,-7.05,0.22,14.63,69.34,22475070188.25,237203907.0,0.0571,-10.1,1251900,0.71,95.33,0.0,94.93,0.42,97.42,-2.15,98.62,-3.34,1.68,3.76,1846430,1757300,1822588,0.016
2275,WRN,Basic Materials,Other Industrial Metals & Mining,NYSE ARCA,93.07,61.2,95.35,50.7,105.32,72.28,107.19,71.36,96.1,57.68,148.75,90.01,2.35,4.44,-8.2,-10.31,5.86,-6.37,41.87,547344548.1758156,226175426.0,0.0076,-44.84,1007800,0.93,2.39,-1.67,2.36,-0.42,2.43,-3.29,2.34,0.43,5.26,24.28,1332640,1078936,1155230,
2276,AM,Energy,Oil & Gas Midstream,NYSE,93.07,61.2,93.5,42.05,104.21,70.72,102.83,65.25,100.51,64.07,123.23,81.28,21.23,0.33,-7.05,-3.1,-5.75,20.41,73.9,10058342313.503265,474674000.0,0.0336,-10.93,1710400,0.72,21.22,0.05,21.45,-1.03,22.0,-3.5,22.05,-3.72,2.33,24.29,2643110,2386163,2350746,0.083
2277,HCSG,Healthcare,Medical Care Facilities,NASDAQ,93.06,61.15,92.83,38.95,104.67,71.52,109.78,74.36,121.85,82.95,115.34,75.99,20.97,-4.2,-4.81,-8.59,-12.55,11.6,66.51,1473533329.8140068,68632202.0,0.0507,-18.56,936600,1.43,21.3,-1.55,21.61,-2.96,21.92,-4.33,22.5,-6.8,2.53,26.42,703620,653246,725556,0.027
2278,QSEAU,Financial Services,Shell Companies,NASDAQ,93.06,61.15,99.97,75.24,94.88,55.53,91.5,40.49,89.39,45.35,98.76,53.01,10.98,0.0,0.0,2.52,2.52,5.88,59.95,,,,-4.85,0,0.0,10.98,0.0,10.98,0.0,10.88,0.92,10.78,1.86,0.18,0.0,0,6,4,
