Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,Relative Strength Short Term,Short Term Percentile,10D_RS,10D_RS_Percentile,1M_RS,1M_RS_Percentile,3M_RS,3M_RS_Percentile,6M_RS,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,Volume,VolumeVsAvgVol30,MA10,PriceVsMA10Pct,MA21,PriceVsMA21Pct,MA50,PriceVsMA50Pct,ATR14Pct,LoDDistATR,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
2989,RDDT,Communication Services,Internet Content & Information,NYSE,89.33,48.67,93.06,46.65,96.11,58.11,88.95,40.62,82.42,29.81,110.88,79.52,154.88,30449154504.30542,192509040.0,0.115200005,-45.26,4069400,0.84,158.08,-2.02,158.1,-2.04,148.3,4.44,6.27,7.52,4646300,4849450,4724612,0.691
2990,NMRA,Healthcare,Biotechnology,NASDAQ,89.33,48.67,66.0,3.62,136.86,87.52,149.27,91.17,214.38,96.19,128.0,87.23,1.67,340923015.14452887,185284244.0,0.0427,-54.25,1017100,0.72,1.89,-11.64,2.11,-20.85,2.27,-26.43,11.76,0.0,1474950,1405680,1306582,
2991,SOCAU,Financial Services,Shell Companies,NASDAQ,89.33,48.67,95.53,59.66,89.87,44.41,90.61,45.37,91.95,41.24,94.05,57.44,10.31,,,0.01,-4.71,0,0.0,10.29,0.19,10.28,0.29,10.29,0.19,0.05,-0.01,80,283,170,
2992,SAR,Financial Services,Asset Management,NYSE,89.32,48.62,92.63,44.61,94.0,54.72,93.99,53.04,94.85,48.45,88.02,43.14,22.15,356426356.19773865,16267748.0,0.0423,-13.61,86700,0.8,22.13,0.09,22.45,-1.34,22.12,0.14,2.19,30.96,113640,108600,113692,-0.006
2993,RNGTU,Financial Services,Shell Companies,NASDAQ,89.32,48.62,96.11,64.72,88.73,41.32,89.11,40.95,92.09,41.72,93.29,55.2,10.23,,,45.76,-3.49,0,0.0,10.15,0.79,10.17,0.59,10.16,0.69,0.2,0.0,80,63,128,
2994,BLZRU,Financial Services,Shell Companies,NASDAQ,89.31,48.6,95.87,62.98,89.16,42.36,89.34,41.42,92.19,41.96,93.29,55.2,10.27,,,0.0,-6.64,100,0.09,10.24,0.29,10.22,0.49,10.2,0.69,0.15,-0.0,270,1140,4520,
2995,FNWD,Financial Services,Banks - Regional,NASDAQ,89.3,48.58,94.84,55.37,84.11,33.49,89.23,41.2,102.98,62.47,111.52,79.92,33.36,140724057.5,4329971.0,0.0421,-16.58,4300,0.58,32.06,4.05,32.27,3.38,34.48,-3.25,2.9,25.85,9850,7440,7306,0.155
2996,GIGGU,Financial Services,Shell Companies,NASDAQ,89.29,48.56,94.77,55.05,87.87,39.1,86.85,36.92,96.16,51.3,97.36,65.11,11.0,,,0.07,-20.86,0,,11.0,0.0,11.0,0.0,11.05,-0.45,,,0,0,76,
2997,RFAIU,Financial Services,Shell Companies,NASDAQ,89.29,48.56,95.27,57.84,89.61,43.6,90.01,43.26,92.93,44.18,94.53,58.94,10.84,,,,-0.28,0,,10.84,0.0,10.84,0.0,10.84,0.0,,,0,0,0,
2998,HAVAU,Financial Services,Shell Companies,NASDAQ,89.27,48.52,95.41,58.96,89.51,43.31,89.78,42.63,92.01,41.46,91.47,49.89,10.14,185985571.14608383,18339964.0,545.75,-8.05,0,0.0,10.14,0.0,10.14,0.0,10.12,0.2,0.01,-127.25,0,10,50,
2999,EVN,Financial Services,Asset Management,NYSE,89.27,48.52,95.11,56.72,89.19,42.49,91.87,48.22,97.43,53.58,97.3,64.97,10.46,423012593.423254,39906847.0,0.4,-6.86,75100,0.86,10.58,-1.13,10.49,-0.29,10.48,-0.19,1.19,40.13,82350,87796,93658,0.077
3000,NVG,Financial Services,Asset Management,NYSE,89.26,48.5,91.91,41.51,93.79,54.43,96.66,57.68,102.91,62.39,98.29,66.64,12.13,2641955246.28798,213577629.0,0.0019,-10.74,711100,1.34,12.5,-2.96,12.51,-3.04,12.43,-2.41,1.11,22.2,507930,529156,595000,-0.02
3001,TGS,Energy,Oil & Gas Integrated,NYSE,89.25,48.47,93.64,49.52,91.24,48.55,104.47,69.19,92.51,42.83,96.51,63.54,30.19,4429246088.526222,150552212.0,0.0101,-16.95,380200,1.17,30.11,0.27,30.25,-0.2,31.69,-4.73,4.74,28.66,393030,326216,353696,0.413
3002,GENC,Industrials,Farm & Heavy Construction Machinery,NYSE ARCA,89.25,48.47,92.42,43.74,95.31,56.96,97.15,58.69,104.49,64.45,75.2,25.41,14.49,210044868.5417061,14657702.0,0.0057,-16.72,10200,0.49,14.79,-2.03,14.76,-1.83,14.84,-2.36,3.73,16.64,20160,20966,25648,-0.115
3003,NFGC,Basic Materials,Gold,NYSE ARCA,89.24,48.44,84.51,21.42,94.57,55.71,95.0,55.06,145.5,89.4,120.29,84.65,1.91,775846741.6542068,384082549.0,2.87,-46.8,1548200,0.95,2.12,-9.91,2.09,-8.61,2.06,-7.28,7.83,13.37,1372590,1634963,1930128,
3004,GIWWU,Financial Services,Shell Companies,NASDAQ,89.24,48.44,96.09,64.52,89.05,42.07,89.22,41.17,92.92,44.15,93.2,54.91,10.32,,,11.98,-1.71,0,0.0,10.31,0.1,10.27,0.49,10.28,0.39,0.57,0.0,1070,390,242,
3005,INVA,Healthcare,Biotechnology,NASDAQ,89.23,48.4,89.16,32.56,102.74,67.7,111.85,77.01,107.64,68.71,101.32,70.92,21.73,1621578164.849554,73808749.0,0.114700004,-13.6,809300,1.27,22.5,-3.42,22.9,-5.11,22.92,-5.19,3.34,31.66,774050,639093,699308,0.106
3006,MHD,Financial Services,Asset Management,NYSE,89.23,48.4,92.07,42.23,93.16,53.0,95.33,55.55,96.36,51.62,95.27,60.95,11.26,599107155.9057312,52141616.0,0.0023,-6.56,936300,2.41,11.62,-3.1,11.66,-3.43,11.55,-2.51,0.98,9.07,405920,389103,423600,0.112
3007,BOW,Financial Services,Insurance - Property & Casualty,NYSE,89.23,48.4,112.84,90.82,78.21,26.86,74.52,24.23,75.08,23.88,74.45,24.6,28.74,927674488.75,32838035.0,0.0399,-26.93,266700,1.24,27.43,4.78,25.64,12.09,24.07,19.4,4.41,99.41,274340,214906,209570,0.269
3008,MMU,Financial Services,Asset Management,NYSE,89.22,48.35,93.21,47.38,91.06,48.14,95.13,55.28,98.49,55.44,95.62,61.85,10.05,552742735.5093689,54618848.0,0.0007,-6.16,179900,1.45,10.16,-1.08,10.21,-1.57,10.24,-1.86,0.8,87.5,139910,124126,123658,-0.021
3009,EAF,Industrials,Electrical Equipment & Parts,NYSE,89.22,48.35,106.71,86.66,72.18,21.39,64.48,16.54,51.34,10.46,97.63,65.54,8.54,233909546.3762474,26047835.0,0.028099999,-57.97,254400,1.0,9.15,-6.67,9.11,-6.26,7.67,11.34,10.14,73.92,205750,255443,270696,0.119
3010,BGY,Financial Services,Asset Management,NYSE,89.22,48.35,94.21,52.42,91.18,48.49,93.51,51.79,103.88,63.66,93.21,54.97,5.63,506534817.27666855,90614455.0,0.001,-9.63,216800,0.67,5.71,-1.4,5.69,-1.05,5.56,1.26,1.33,39.96,343840,322643,360626,0.115
3011,FINS,Financial Services,Asset Management,NYSE,89.21,48.31,94.09,51.77,91.54,49.05,92.33,49.41,97.14,53.03,95.5,61.51,12.55,425730674.0914898,33416851.0,0.5,-7.38,23500,0.67,12.72,-1.34,12.72,-1.34,12.57,-0.16,1.53,20.86,39890,35230,39132,
3012,CHECU,Financial Services,Shell Companies,NASDAQ,89.18,48.29,95.65,60.84,88.54,40.64,89.68,42.31,92.23,42.14,91.38,49.58,10.15,0.0,0.0,16.85,-2.45,0,0.0,10.14,0.1,10.12,0.3,10.12,0.3,0.08,0.0,60,23,120,
3013,RA,Financial Services,Asset Management,NYSE,89.18,48.29,92.68,44.82,92.78,52.02,94.27,53.81,99.35,56.91,94.14,57.68,12.54,696761697.5898056,55254696.0,0.44,-7.73,231100,1.33,12.71,-1.34,12.77,-1.8,12.7,-1.26,0.71,45.12,179850,173626,166568,
3014,AWX,Industrials,Waste Management,NYSE ARCA,89.17,48.25,94.99,56.06,83.7,32.99,85.35,35.13,87.71,35.19,88.39,43.84,2.55,9787574.282812119,3899432.0,0.0013,-53.04,5500,0.56,2.53,0.79,2.52,1.19,2.55,0.0,2.35,33.33,18700,9836,7790,0.217
3015,IPCXU,Financial Services,Shell Companies,NASDAQ,89.17,48.25,96.68,67.06,87.88,39.13,88.33,39.24,93.85,46.52,92.99,54.08,10.63,,,71.62,-7.08,0,0.0,10.48,1.43,10.45,1.72,10.46,1.63,0.14,-0.0,510,170,268,
3016,NXP,Financial Services,Asset Management,NYSE,89.16,48.22,94.43,53.45,91.03,48.06,92.8,50.28,95.06,48.96,94.11,57.6,14.06,740573772.7366371,52006586.0,0.00059999997,-4.03,103000,0.72,14.23,-1.19,14.17,-0.78,14.2,-0.99,0.98,36.26,122290,143760,145348,0.091
3017,INACU,Financial Services,Shell Companies,NASDAQ,89.16,48.22,95.27,57.84,90.09,45.16,89.55,42.01,92.75,43.46,92.76,53.36,10.28,,,0.94,-1.15,0,0.0,10.3,-0.19,10.3,-0.19,10.26,0.19,0.13,0.0,70,100,112,
3018,INDO,Energy,Oil & Gas E&P,NYSE ARCA,89.15,48.19,87.22,27.6,93.56,53.88,108.54,74.18,159.72,92.08,86.5,40.43,3.22,47237597.77281761,15386840.0,0.0574,-62.12,582100,0.76,3.08,4.55,3.23,-0.31,3.56,-9.55,6.26,74.36,648830,766640,1411080,-0.23
3019,NPACU,Financial Services,Shell Companies,NASDAQ,89.15,48.19,95.35,58.54,88.56,40.71,89.24,41.23,92.71,43.3,93.08,54.45,10.4,,,0.0,-4.35,0,0.0,10.39,0.1,10.39,0.1,10.37,0.29,0.27,0.0,280,296,6190,
3020,PMTR,Financial Services,Shell Companies,NASDAQ,89.14,48.14,95.96,63.77,88.59,40.82,88.47,39.57,93.03,44.4,91.64,50.26,10.39,318735674.703598,30825500.0,0.11,-5.55,122400,5.56,10.33,0.58,10.32,0.68,10.3,0.87,0.24,284.06,52930,22016,19864,
3021,NBBK,Financial Services,Banks - Regional,NASDAQ,89.14,48.14,87.99,29.64,94.06,54.88,103.98,68.55,106.77,67.38,94.46,58.75,19.52,840536469.0152187,43846451.0,0.0401,-14.61,168500,0.47,19.86,-1.71,19.94,-2.11,20.74,-5.88,2.13,49.41,281570,360423,311522,0.363
3022,EXR,Real Estate,REIT - Industrial,NYSE,89.14,48.14,95.18,57.09,90.57,46.68,89.52,41.81,100.61,59.0,81.02,32.32,140.31,28921620848.965576,211260936.0,0.0291,-9.59,936300,0.8,142.09,-1.25,141.72,-0.99,138.71,1.15,2.23,107.57,933160,1169906,1202074,0.038
3023,GSRFU,Financial Services,Shell Companies,NASDAQ,89.14,48.14,96.06,64.4,88.33,40.19,89.39,41.54,94.88,48.51,94.74,59.47,10.42,274676412.01114655,26360500.0,7.77,-5.27,0,0.0,10.32,0.97,10.29,1.26,10.28,1.36,0.11,-0.0,4010,1336,834,
3024,HBANM,Financial Services,Banks - Regional,NASDAQ,89.13,48.07,96.76,67.49,89.32,42.81,89.61,42.17,96.84,52.46,92.57,52.94,22.25,,,0.33,-7.45,20000,2.39,22.24,0.04,22.0,1.14,21.81,2.02,0.98,73.69,10850,8380,9282,0.336
3025,AUBN,Financial Services,Banks - Regional,NASDAQ,89.13,48.07,94.58,54.17,87.34,38.06,88.98,40.71,104.57,64.56,101.68,71.39,23.8,83838144.0,3493256.0,0.0023999999,-17.93,2600,0.8,23.74,0.25,23.73,0.29,23.63,0.72,1.97,10.69,3620,3240,4462,0.115
3026,NDMO,Financial Services,Asset Management,NYSE,89.13,48.07,93.53,48.93,91.84,49.73,93.74,52.4,96.24,51.43,95.86,62.49,10.08,608233975.2263308,59630783.0,0.0029,-6.84,75800,0.73,10.25,-1.66,10.26,-1.75,10.19,-1.08,0.94,52.71,107750,104383,115730,
3027,GIW,Financial Services,Shell Companies,NASDAQ,89.13,48.07,95.72,61.55,89.12,42.26,89.49,41.69,91.76,40.78,90.79,48.14,10.05,366179450.88870144,36472057.0,0.06,-0.0,200,0.01,10.03,0.2,10.02,0.3,10.0,0.5,0.11,-0.0,52760,24180,19278,
3028,PACHU,Financial Services,Shell Companies,NASDAQ,89.12,48.03,95.87,62.98,89.45,43.14,89.84,42.76,91.11,39.39,93.71,56.4,10.3,,,0.06,-2.37,500,2.35,10.29,0.1,10.29,0.1,10.28,0.19,0.17,-0.0,510,213,158,
3029,CCIIU,Financial Services,Shell Companies,NASDAQ,89.11,47.98,95.22,57.41,88.73,41.32,89.21,41.14,91.87,41.03,92.99,54.08,10.38,,,0.04,-3.04,0,0.0,10.39,-0.1,10.39,-0.1,10.38,0.0,0.08,-0.0,130,7253,6564,
3030,PCQ,Financial Services,Asset Management,NYSE,89.11,47.98,93.9,50.77,90.94,47.72,92.57,49.75,97.7,54.11,93.74,56.47,8.61,164944882.03525543,18981000.0,0.96,-6.31,241500,1.65,8.77,-1.82,8.75,-1.6,8.68,-0.81,0.92,50.55,108150,146533,151398,1.649
3031,HVMCU,Financial Services,Shell Companies,NASDAQ,89.11,47.98,95.32,58.38,90.73,47.15,89.52,41.81,92.06,41.56,92.32,52.09,10.26,,,0.0,-6.73,300,0.56,10.25,0.1,10.29,-0.29,10.24,0.2,0.18,-0.0,830,540,4340,
3032,NUW,Financial Services,Asset Management,NYSE,89.11,47.98,92.94,46.11,89.78,44.12,94.02,53.1,95.73,50.31,95.74,62.25,13.81,249703081.0208435,17951336.0,0.0005,-6.05,84400,1.7,13.94,-0.93,14.04,-1.64,14.15,-2.4,0.84,-0.0,68060,49683,46652,
3033,RVTY,Healthcare,Diagnostics & Research,NYSE,89.1,47.93,98.75,73.33,85.31,34.96,82.51,31.58,91.6,40.27,93.9,56.96,95.87,10483272004.991364,111559773.0,0.118,-18.96,1049100,0.81,97.39,-1.56,92.51,3.63,90.13,6.37,4.42,51.23,1576570,1302683,1181002,0.07
3034,BEAG,Financial Services,Shell Companies,NASDAQ,89.1,47.93,95.62,60.52,88.64,40.99,89.07,40.9,92.51,42.83,95.04,60.24,10.58,330718093.1415558,31318000.0,0.00029999999,-3.38,3100,0.03,10.55,0.28,10.54,0.38,10.56,0.19,0.17,160.48,28120,93313,76216,
3035,UGRO,Industrials,Farm & Heavy Construction Machinery,NASDAQ,89.1,47.93,69.82,5.47,83.64,32.87,113.75,78.34,25.61,3.01,42.25,6.21,4.14,5372888.262803078,1160451.0,0.0553,-88.81,64200,0.27,5.46,-24.18,6.51,-36.41,10.02,-58.68,19.47,9.92,107740,239733,6231252,
3036,DMAAU,Financial Services,Shell Companies,NASDAQ,89.09,47.88,95.6,60.29,89.35,42.9,90.05,43.45,92.5,42.79,92.55,52.83,10.58,308639251.97753906,29171400.0,16.44,-0.23,0,0.0,10.58,0.0,10.58,0.0,10.55,0.28,,,0,66,42,
3037,IPCX,Financial Services,Shell Companies,NASDAQ,89.09,47.88,95.8,62.4,89.39,43.0,89.71,42.41,90.46,38.4,90.07,46.65,10.31,355075336.47526646,34473333.0,0.0001,-0.39,42600,0.58,10.3,0.1,10.3,0.1,10.25,0.59,0.05,99.99,84540,73713,68008,
3038,UDR,Real Estate,REIT - Residential,NYSE,89.08,47.83,98.15,71.54,88.65,41.02,82.5,31.56,91.64,40.38,80.43,31.46,37.4,11995885313.82167,324915653.0,0.065,-11.73,3217300,0.88,37.21,0.51,36.39,2.78,35.29,5.98,1.81,29.57,3908990,3659290,3597150,0.042
3039,EURKU,Financial Services,Shell Companies,NASDAQ,89.08,47.83,95.27,57.84,89.42,43.06,89.77,42.58,92.82,43.81,94.08,57.53,10.89,,,,-6.12,0,,10.89,0.0,10.89,0.0,10.89,0.0,,,0,0,0,
3040,HIG,Financial Services,Insurance - Diversified,NYSE,89.08,47.83,94.11,51.87,91.31,48.66,100.76,64.5,100.81,59.41,99.86,69.1,135.02,36711598912.45148,274130820.0,0.0001,-6.56,3544200,2.34,133.58,1.08,135.23,-0.16,135.62,-0.44,1.76,21.86,1584300,1516303,1505190,0.061
3041,FERAU,Financial Services,Shell Companies,NASDAQ,89.08,47.83,95.33,58.45,89.01,41.96,89.41,41.59,93.12,44.64,93.2,54.91,10.54,,,0.0,-3.3,0,,10.54,0.0,10.54,0.0,10.54,0.0,,,0,0,0,
3042,YHC,Consumer Defensive,Beverages - Wineries & Distilleries,NASDAQ,89.07,47.77,99.56,75.08,76.29,24.91,62.98,15.67,69.57,20.24,45.94,7.24,0.97,22007195.68870783,21366210.0,0.0106,-91.29,93800,1.38,0.93,4.3,0.9,7.78,0.91,6.59,7.78,55.63,109350,67806,130022,-0.642
3043,MYI,Financial Services,Asset Management,NYSE,89.07,47.77,92.88,45.83,91.86,49.83,93.77,52.49,98.56,55.63,95.13,60.59,10.59,715187635.9731464,66467251.0,0.00059999997,-7.59,240100,0.77,10.85,-2.4,10.82,-2.13,10.75,-1.49,0.94,10.08,233020,313220,305008,0.063
3044,GSRF,Financial Services,Shell Companies,NASDAQ,89.07,47.77,95.99,63.92,88.84,41.59,89.0,40.77,90.65,38.65,90.29,47.12,10.14,297877718.3651924,29405500.0,0.01,-0.59,400,0.02,10.11,0.3,10.1,0.4,10.07,0.7,0.06,-0.01,15950,20653,18184,
3045,GREE,Financial Services,Capital Markets,NASDAQ,89.07,47.77,102.6,81.03,78.82,27.41,88.12,38.75,88.09,35.56,96.66,63.91,1.28,24706465.41085553,16807119.0,0.0511,-47.11,909500,4.37,1.32,-3.03,1.25,2.4,1.23,4.07,9.71,0.0,370760,208160,186834,-0.226
3046,USCB,Financial Services,Banks - Regional,NASDAQ,89.06,47.72,91.02,37.91,91.21,48.51,93.71,52.28,99.38,57.0,92.18,51.65,17.99,327837018.9342499,18263900.0,0.0124,-13.45,43500,0.66,18.16,-0.94,18.42,-2.33,18.61,-3.33,3.44,11.32,93110,66260,55514,0.147
3047,ERH,Financial Services,Asset Management,NYSE ARCA,89.05,47.69,89.69,34.04,99.07,62.75,98.69,61.44,100.77,59.27,101.32,70.92,11.63,103601244.48695755,8832161.0,0.54,-11.02,39200,1.55,12.08,-3.73,12.23,-4.91,12.14,-4.2,1.95,57.42,34720,25343,23296,-0.06
3048,PAM,Industrials,Conglomerates,NYSE,89.05,47.69,96.59,66.79,87.45,38.33,100.75,64.47,89.97,37.73,106.15,75.76,82.41,4265124190.242737,53744004.0,0.012200001,-12.79,235200,0.95,81.37,1.28,81.41,1.23,83.41,-1.2,4.26,29.32,260260,246426,257542,0.384
3049,OTGA,Financial Services,Shell Companies,NASDAQ,89.05,47.69,95.73,61.68,89.09,42.18,89.3,41.32,91.25,39.7,91.15,49.02,10.13,356982995.9630966,35275000.0,0.03,0.09,6500,0.13,10.11,0.2,10.11,0.2,10.08,0.5,0.1,-0.0,6770,50920,38680,
3050,BSVN,Financial Services,Banks - Regional,NASDAQ,89.04,47.66,92.98,46.34,91.79,49.63,91.86,48.15,93.34,45.29,84.58,37.52,42.1,400764031.074646,9519336.0,0.0098,-15.97,5200,0.47,42.76,-1.54,43.18,-2.5,41.82,0.67,2.03,0.0,8530,11093,11596,0.158
3051,COCP,Healthcare,Biotechnology,NASDAQ,89.03,47.64,83.53,19.57,104.42,69.66,106.98,72.48,73.71,22.94,52.94,9.82,1.15,16542911.457356215,13785759.0,0.069299996,-56.93,151200,0.65,1.29,-10.85,1.35,-14.81,1.28,-10.16,7.39,58.82,133470,233613,3016886,
3052,GTEN,Financial Services,Shell Companies,NASDAQ,89.01,47.61,95.46,59.26,88.72,41.26,89.31,41.36,91.65,40.42,91.73,50.42,10.35,466751604.3663025,45075000.0,0.02,-1.71,0,0.0,10.36,-0.1,10.35,0.0,10.3,0.49,0.08,-0.0,53130,45136,73928,
3053,DYOR,Financial Services,Shell Companies,NASDAQ,89.01,47.61,95.9,63.32,88.85,41.62,88.99,40.73,91.17,39.49,90.56,47.65,10.04,230919999.12261963,23000000.0,0.0001,-4.11,300,0.02,10.02,0.2,10.0,0.4,9.97,0.7,0.17,0.0,7360,16176,16778,
3054,PTA,Financial Services,Asset Management,NYSE,89.01,47.61,94.95,55.9,90.96,47.81,91.82,48.06,94.34,47.5,90.21,46.92,19.22,1062355824.8067284,55273458.0,0.00059999997,-8.13,92200,0.74,19.55,-1.69,19.43,-1.08,19.01,1.1,1.29,44.27,129950,124930,134234,
3055,CHPGU,Financial Services,Shell Companies,NASDAQ,89.0,47.55,95.27,57.84,89.42,43.06,89.69,42.35,92.34,42.44,92.31,52.03,10.29,,,,-14.96,0,,10.29,0.0,10.29,0.0,10.29,0.0,,,0,0,0,
3056,FCPT,Real Estate,REIT - Retail,NYSE,89.0,47.55,95.31,58.3,90.75,47.25,89.91,42.98,93.59,45.94,82.41,34.25,24.77,2685562775.231207,109749197.0,0.0462,-11.88,736300,0.98,24.93,-0.64,25.12,-1.39,24.76,0.04,1.77,27.32,696910,749753,729248,0.069
3057,OPP,Financial Services,Asset Management,NYSE,89.0,47.55,93.95,51.04,92.06,50.2,93.2,51.09,93.1,44.57,92.18,51.65,7.58,191174504.5332446,24990131.0,1.26,-14.06,74600,0.85,7.71,-1.69,7.73,-1.94,7.6,-0.26,0.96,55.11,77240,87573,87396,
3058,RM,Financial Services,Credit Services,NYSE,89.0,47.55,90.77,37.16,88.3,40.07,97.65,59.5,87.24,34.64,101.25,70.83,33.96,314918566.0252571,9208145.0,0.0427,-26.17,52600,0.83,34.62,-1.91,36.21,-6.21,34.86,-2.58,4.98,11.23,57740,63256,60678,0.096
3059,NBB,Financial Services,Asset Management,NYSE,88.99,47.5,93.37,48.04,91.56,49.14,93.3,51.25,97.72,54.15,96.62,63.85,15.42,458558142.413208,29394752.0,0.0016,-7.22,60000,1.33,15.72,-1.91,15.69,-1.72,15.57,-0.96,1.4,23.12,45010,45283,50496,
3060,CMU,Financial Services,Asset Management,NYSE,88.98,47.46,90.12,35.34,93.98,54.65,99.29,62.33,97.95,54.57,96.11,62.95,3.38,87950099.11559057,25492782.0,1.13,-8.89,64300,0.28,3.46,-2.31,3.55,-4.79,3.56,-5.06,1.23,24.13,113880,227916,171898,0.005
3061,IPX,Basic Materials,Other Industrial Metals & Mining,NASDAQ,88.98,47.46,98.58,72.81,83.03,32.26,73.09,23.05,136.5,86.77,87.37,41.91,34.17,1228230902.7226906,33938407.0,0.0247,-44.39,186100,0.71,38.81,-11.96,35.01,-2.4,32.24,5.99,8.22,37.39,377870,263566,322858,
3062,SBCF,Financial Services,Banks - Regional,NASDAQ,88.98,47.46,89.32,32.96,93.1,52.85,98.51,61.14,104.69,64.83,98.37,66.81,29.77,2897953731.406601,97246772.0,0.060399998,-16.26,665000,0.83,30.44,-2.2,31.01,-4.0,30.88,-3.59,2.68,3.75,754330,796720,807250,0.241
3063,SYBT,Financial Services,Banks - Regional,NASDAQ,88.98,47.46,94.71,54.78,91.78,49.59,88.95,40.62,86.63,33.91,79.14,29.84,70.21,2043631554.068756,29515188.0,0.054,-16.25,171000,1.11,70.76,-0.78,71.1,-1.25,68.55,2.42,2.46,40.53,152290,153696,181042,0.094
3064,ITP,Basic Materials,Paper & Paper Products,NYSE ARCA,88.97,47.4,94.56,54.07,76.41,25.04,72.97,22.96,77.84,25.82,93.67,56.3,0.2,3393084.0505608916,16965420.0,0.020299999,-48.72,182000,0.07,0.2,0.0,0.19,5.26,0.19,5.26,5.0,100.0,428500,2545263,1651092,0.021
3065,CBNK,Financial Services,Banks - Regional,NASDAQ,88.97,47.4,93.08,46.73,90.45,46.3,93.05,50.87,91.12,39.4,78.78,29.44,30.62,488641650.0,16288055.0,0.056399997,-15.88,84100,1.35,30.75,-0.42,30.99,-1.19,30.42,0.66,2.12,44.76,52110,62150,70764,0.057
3066,CI,Healthcare,Healthcare Plans,NYSE,88.97,47.4,99.57,75.12,88.58,40.79,84.24,33.65,89.87,37.54,80.85,32.11,291.28,75463155982.84021,264532404.0,0.026700001,-14.05,1259600,0.78,290.05,0.42,285.5,2.02,275.96,5.55,2.86,119.45,1787310,1619246,1679366,0.046
3067,OYSEU,Financial Services,Shell Companies,NASDAQ,88.97,47.4,95.14,56.87,89.22,42.57,89.35,41.47,92.28,42.24,92.39,52.26,10.31,,,,-12.55,0,,10.31,0.0,10.31,0.0,10.31,0.0,,,0,0,14,
3068,MUA,Financial Services,Asset Management,NYSE,88.96,47.34,94.18,52.27,90.27,45.73,93.1,50.97,99.18,56.61,91.15,49.02,10.5,411332786.3638716,38478279.0,0.0005,-10.94,115900,1.1,10.67,-1.59,10.58,-0.76,10.56,-0.57,0.96,19.87,100730,104946,108610,-0.021
3069,WLDN,Industrials,Engineering & Construction,NASDAQ,88.96,47.34,101.89,79.92,87.99,39.44,89.54,41.94,162.79,92.37,163.0,93.41,88.7,1391989066.222519,15110606.0,0.0652,-35.26,350700,0.73,87.71,1.13,80.87,9.68,79.89,11.03,6.48,28.71,730560,480643,406714,0.018
3070,COLM,Consumer Cyclical,Apparel Manufacturing,NASDAQ,88.96,47.34,91.87,41.32,92.82,52.15,101.54,65.28,95.34,49.56,72.19,22.14,58.58,2953380738.0,51140792.0,0.1091,-13.74,403800,0.69,59.92,-2.24,60.65,-3.41,58.08,0.86,3.71,42.77,541050,583593,610280,0.001
3071,OZKAP,Financial Services,Banks - Regional,NASDAQ,88.95,47.3,94.72,54.83,90.93,47.68,90.86,46.25,93.83,46.47,90.33,47.21,16.31,,,0.32,-8.63,30100,1.25,16.45,-0.85,16.44,-0.79,16.26,0.31,1.01,30.4,25290,24140,26414,0.014
3072,KVACU,Financial Services,Shell Companies,NASDAQ,88.94,47.29,95.27,57.84,89.02,42.01,89.34,41.42,91.98,41.36,92.88,53.64,11.5,,,,0.0,0,,11.5,0.0,11.5,0.0,11.5,0.0,,,0,0,0,
3073,CXH,Financial Services,Asset Management,NYSE,88.93,47.26,89.19,32.64,96.84,59.42,98.32,60.81,97.36,53.43,95.98,62.74,7.69,65019813.192510605,8199220.0,0.65,-8.67,46500,0.52,8.06,-4.59,8.19,-6.11,8.15,-5.64,1.22,-0.0,60010,88966,62058,0.012
3074,WAFDP,Financial Services,Banks - Regional,NASDAQ,88.93,47.26,93.04,46.6,92.6,51.62,93.98,53.0,96.8,52.42,94.15,57.73,16.19,,,0.96,-7.43,40300,3.31,16.57,-2.29,16.54,-2.12,16.37,-1.1,1.02,90.63,14620,12183,14912,0.092
3075,NPAC,Financial Services,Shell Companies,NASDAQ,88.92,47.23,95.59,60.21,88.86,41.65,89.05,40.89,91.32,39.81,90.73,47.98,10.35,396845953.9244175,38390825.0,0.0034,-1.9,700,0.01,10.33,0.19,10.33,0.19,10.3,0.49,0.13,22.34,17780,71703,126848,
3076,PRG,Industrials,Rental & Leasing Services,NYSE,88.92,47.23,95.13,56.81,103.8,68.92,95.68,56.13,121.06,79.95,76.97,27.61,33.03,1331378673.3794403,40065564.0,0.123900004,-19.71,446500,0.97,34.51,-4.29,33.77,-2.19,31.04,6.41,3.89,24.11,404470,461576,520330,0.111
3077,OSPN,Technology,Software - Infrastructure,NASDAQ,88.91,47.18,104.95,84.6,85.89,35.61,78.28,27.31,70.85,20.95,70.47,20.75,12.49,454513149.485302,37072850.0,0.0736,-31.11,532800,1.07,12.05,3.65,11.74,6.39,11.08,12.73,3.6,37.8,532950,498483,586952,0.041
3078,CCIX,Financial Services,Shell Companies,NASDAQ,88.91,47.18,95.66,60.98,89.15,42.32,89.49,41.69,90.43,38.38,91.31,49.44,10.77,395221740.2100563,36662500.0,0.0004,-7.63,4200,0.02,10.78,-0.09,10.78,-0.09,10.73,0.37,0.22,-0.0,62360,248590,165208,
